"tollgate_id","time_window","direction","volume","proportion_hasetc_vehicles"
"1","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","43","15"
"3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","1","99","36"
"3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","171","61"
"2","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","123","48"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","137","31"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","49","18"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","174","57"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","164","56"
"2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","122","42"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","151","42"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","47","12"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","122","45"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","179","47"
"2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","122","40"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","135","43"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","50","12"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","164","58"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","169","41"
"2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","108","36"
"1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","128","41"
"1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","52","15"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","152","46"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","145","40"
"2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","113","39"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","116","27"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","48","13"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","113","34"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","160","44"
"2","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","101","23"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","88","24"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","58","12"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","109","31"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","110","30"
"2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","79","22"
"1","[2016-10-24 10:00:00,2016-10-24 10:20:00)","1","69","14"
"1","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","45","12"
"3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","1","79","21"
"3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","116","34"
"2","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","67","11"
"1","[2016-10-24 10:20:00,2016-10-24 10:40:00)","1","92","27"
"1","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","36","10"
"3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","1","93","23"
"3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","94","22"
"2","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","59","17"
"1","[2016-10-24 10:40:00,2016-10-24 11:00:00)","1","101","16"
"1","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","28","10"
"3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","1","81","24"
"3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","96","13"
"2","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","69","18"
"1","[2016-10-24 11:00:00,2016-10-24 11:20:00)","1","89","21"
"1","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","34","12"
"3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","1","70","12"
"3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","104","17"
"2","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","66","12"
"1","[2016-10-24 11:20:00,2016-10-24 11:40:00)","1","70","16"
"1","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","50","10"
"3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","1","80","18"
"3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","88","22"
"2","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","45","6"
"1","[2016-10-24 11:40:00,2016-10-24 12:00:00)","1","69","10"
"1","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","35","9"
"3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","1","66","23"
"3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","108","20"
"2","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","65","13"
"1","[2016-10-24 12:00:00,2016-10-24 12:20:00)","1","89","27"
"1","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","44","10"
"3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","1","91","13"
"3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","95","27"
"2","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","44","14"
"1","[2016-10-24 12:20:00,2016-10-24 12:40:00)","1","79","13"
"1","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","37","14"
"3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","1","81","20"
"3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","87","15"
"2","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","57","9"
"1","[2016-10-24 12:40:00,2016-10-24 13:00:00)","1","77","19"
"1","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","36","9"
"3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","1","74","18"
"3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","105","28"
"2","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","56","12"
"1","[2016-10-24 13:00:00,2016-10-24 13:20:00)","1","91","22"
"1","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","41","13"
"3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","1","81","19"
"3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","99","17"
"2","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","79","19"
"1","[2016-10-24 13:20:00,2016-10-24 13:40:00)","1","129","29"
"1","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","47","13"
"3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","1","87","25"
"3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","126","25"
"2","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","70","12"
"1","[2016-10-24 13:40:00,2016-10-24 14:00:00)","1","100","26"
"1","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","42","12"
"3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","1","77","22"
"3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","93","18"
"2","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","57","15"
"1","[2016-10-24 14:00:00,2016-10-24 14:20:00)","1","79","13"
"1","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","47","15"
"3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","1","102","15"
"3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","112","20"
"2","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","67","14"
"1","[2016-10-24 14:20:00,2016-10-24 14:40:00)","1","95","14"
"1","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","49","8"
"3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","1","92","19"
"3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","76","14"
"2","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","61","12"
"1","[2016-10-24 14:40:00,2016-10-24 15:00:00)","1","86","16"
"1","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","44","9"
"3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","1","92","26"
"3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","110","26"
"2","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","65","17"
"1","[2016-10-24 15:00:00,2016-10-24 15:20:00)","1","82","26"
"1","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","50","3"
"3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","1","80","21"
"3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","141","30"
"2","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","67","12"
"1","[2016-10-24 15:20:00,2016-10-24 15:40:00)","1","80","18"
"1","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","47","13"
"3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","1","102","22"
"3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","105","29"
"2","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","73","21"
"1","[2016-10-24 15:40:00,2016-10-24 16:00:00)","1","103","17"
"1","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","26","7"
"3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","1","71","12"
"3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","105","24"
"2","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","71","17"
"1","[2016-10-24 16:00:00,2016-10-24 16:20:00)","1","99","27"
"1","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","49","7"
"3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","1","101","22"
"3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","115","23"
"2","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","69","16"
"1","[2016-10-24 16:20:00,2016-10-24 16:40:00)","1","108","34"
"1","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","50","15"
"3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","1","80","24"
"3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","100","26"
"2","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","75","13"
"1","[2016-10-24 16:40:00,2016-10-24 17:00:00)","1","103","26"
"1","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","44","11"
"3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","1","81","25"
"3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","130","34"
"2","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","80","18"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","108","33"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","32","6"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","80","26"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","133","44"
"2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","74","15"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","112","44"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","39","13"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","97","19"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","107","22"
"2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","60","14"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","134","49"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","29","10"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","80","30"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","110","25"
"2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","61","25"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","69","21"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","15","3"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","91","34"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","75","26"
"2","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","53","15"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","84","26"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","18","3"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","94","31"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","62","11"
"2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","45","11"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","69","14"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","13","5"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","74","21"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","49","10"
"2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","37","13"
"1","[2016-10-24 19:00:00,2016-10-24 19:20:00)","1","68","14"
"1","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","27","4"
"3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","1","56","20"
"3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","38","10"
"2","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","51","16"
"1","[2016-10-24 19:20:00,2016-10-24 19:40:00)","1","43","9"
"1","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","16","4"
"3","[2016-10-24 19:20:00,2016-10-24 19:40:00)","1","51","14"
"3","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","39","7"
"2","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","36","12"
"1","[2016-10-24 19:40:00,2016-10-24 20:00:00)","1","48","11"
"1","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","10","2"
"3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","1","58","12"
"3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","44","7"
"2","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","29","5"
"1","[2016-10-24 20:00:00,2016-10-24 20:20:00)","1","32","5"
"1","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","18","7"
"3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","1","35","9"
"3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","55","13"
"2","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","37","12"
"1","[2016-10-24 20:20:00,2016-10-24 20:40:00)","1","48","15"
"1","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","19","6"
"3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","1","49","11"
"3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","47","10"
"2","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","27","9"
"1","[2016-10-24 20:40:00,2016-10-24 21:00:00)","1","34","8"
"1","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","17","5"
"3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","1","43","11"
"3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","26","5"
"2","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","40","12"
"1","[2016-10-24 21:00:00,2016-10-24 21:20:00)","1","21","4"
"1","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","19","5"
"3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","1","32","11"
"3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","46","7"
"2","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","31","8"
"1","[2016-10-24 21:20:00,2016-10-24 21:40:00)","1","24","7"
"1","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","14","3"
"3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","1","38","7"
"3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","35","5"
"2","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","28","9"
"1","[2016-10-24 21:40:00,2016-10-24 22:00:00)","1","23","3"
"1","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","14","1"
"3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","1","34","6"
"3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","34","5"
"2","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","18","4"
"1","[2016-10-24 22:00:00,2016-10-24 22:20:00)","1","25","6"
"1","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","10","2"
"3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","1","19","5"
"3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","22","6"
"2","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","20","3"
"1","[2016-10-24 22:20:00,2016-10-24 22:40:00)","1","23","6"
"1","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","11","2"
"3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","1","30","7"
"3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","17","2"
"2","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","20","6"
"1","[2016-10-24 22:40:00,2016-10-24 23:00:00)","1","17","6"
"1","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","7","3"
"3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","1","33","10"
"3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","21","3"
"2","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","19","3"
"1","[2016-10-24 23:00:00,2016-10-24 23:20:00)","1","14","3"
"1","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","11","1"
"3","[2016-10-24 23:00:00,2016-10-24 23:20:00)","1","11","1"
"3","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","14","2"
"2","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","7","4"
"1","[2016-10-24 23:20:00,2016-10-24 23:40:00)","1","14","0"
"1","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","7","1"
"3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","1","13","6"
"3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","14","3"
"2","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","3","0"
"1","[2016-10-24 23:40:00,2016-10-25 00:00:00)","1","13","2"
"1","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","2","0"
"3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","1","19","4"
"3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","12","0"
"2","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","9","2"
